Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Japan,Price / Japan,Compare At Price / Japan,Included / International,Price / International,Compare At Price / International,Status
fu-アバカスシャッド-2-8-エコ,,,,,,,,,010 D ブルークロー,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4580500381794,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.03.36_pm.png?v=1738893826,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.03.36_pm.png?v=1738893826,kg,,645,,,,,,,
fu-アバカスシャッド-2-8,FU アバカスシャッド 2.8,"<p>フラッシュユニオンの「アバカスシャッド 2.8」は、全長2.8インチ（約7.1cm）のソフトルアーで、独自のリブデザインとシャッドテールを組み合わせています。 このリブデザインにより、ボディの傾きを抑え、安定したアクションを実現しています。 さらに、深いリブボディとの相乗効果で、生物的な複雑な動きを生み出します。 テールは高速リトリーブ時に上方向に反り返り、トップの段差形状がダウンフォースを生み出します。 <span><span class="""" data-state=""closed""></span></span></p>
<p>このルアーは、ダウンショットリグやジグヘッドリグ、テキサスリグなど、さまざまなリグに対応し、多彩なフィッシングスタイルに適しています。 また、2サイズ展開となっており、使用するリグを選ばず、さまざまなフィールドで活躍する実戦仕様のワームです。</p>
<p> </p>
<p><strong>製品仕様:</strong></p>
<ul>
<li>
<strong>サイズ:</strong> 2.8インチ（約7.1cm）</li>
<li>
<strong>タイプ:</strong> ソフトルアー（シャッドテール系）</li>
<li>
<strong>リグ対応:</strong> ダウンショット、ジグヘッド、テキサスリグなど</li>
<li>
<strong>カラー:</strong> 複数のカラーバリエーションあり</li>
</ul>",Shak Tackle,,Lure,"category1, category3",true,Colour,005 GP ペッパーブルーFK,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4513498091437,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.34_pm.png?v=1738893902,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.34_pm.png?v=1738893902,kg,,645,true,,,false,,,active
fu-アバカスシャッド-2-8,,,,,,,,,010 ダークブルークロー,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4513498103932,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.43_pm.png?v=1738893915,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.43_pm.png?v=1738893915,kg,,645,,,,,,,
fu-アバカスシャッド-2-8,,,,,,,,,011 GP ペッパーグリーンFK/CH,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4513498091444,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.50_pm.png?v=1738893931,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.50_pm.png?v=1738893931,kg,,645,,,,,,,
fu-アバカスシャッド-2-8,,,,,,,,,012 PB グリーンFK/ジュンバグ,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4513498103949,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.43_pm.png?v=1738894003,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.43_pm.png?v=1738894003,kg,,645,,,,,,,
fu-アバカスシャッド-2-8,,,,,,,,,014 ペールワカサギ,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4513498091451,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.51_pm.png?v=1738894020,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.51_pm.png?v=1738894020,kg,,645,,,,,,,
fu-アバカスシャッド-2-8,,,,,,,,,016 テナガエビ,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4513498091475,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.58_pm.png?v=1738894036,6,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.58_pm.png?v=1738894036,kg,,645,,,,,,,
fu-アバカスシャッド-2-8,,,,,,,,,017 グラベルシュリンプ,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4513498091482,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.06.05_pm.png?v=1738894070,7,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.06.05_pm.png?v=1738894070,kg,,645,,,,,,,
fu-アバカス-2-2-エコ,FU アバカス 2.2 エコ,"<p>フラッシュユニオンの「アバカス 2.2 エコ」は、全長2.2インチ（約5.6cm）のソフトルアーで、独自のリブデザインと高浮力素材を採用しています。 このリブデザインにより、水中での波動を強調し、魚に対するアピール力を高めています。 また、高浮力素材を使用することで、ダウンショットリグやジグヘッドリグなどでの使用時に、ルアーが自然な姿勢を保ちやすくなっています。 「エコ」モデルは、環境に配慮した素材を使用しており、釣り場の環境保全にも貢献します。</p>
<p> </p>
<p><strong>製品仕様:</strong></p>
<ul>
<li>
<strong>サイズ:</strong> 2.2インチ（約5.6cm）</li>
<li>
<strong>タイプ:</strong> ソフトルアー</li>
<li>
<strong>素材:</strong> 高浮力エコ素材</li>
<li>
<strong>リグ対応:</strong> ダウンショット、ジグヘッドなど</li>
<li>
<strong>カラー:</strong> 複数のカラーバリエーションあり</li>
</ul>",Shak Tackle,,Lure,"category1, category3",true,Colour,005 グリパンブルーフレーク,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4580500381428,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.09.25_pm.png?v=1738894195,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.09.25_pm.png?v=1738894195,kg,,645,true,,,false,,,active
fu-アバカス-2-2-エコ,,,,,,,,,012 PB グリーンF/ジュンバグ,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4580500381442,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.09.43_pm.png?v=1738894209,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.09.43_pm.png?v=1738894209,kg,,645,,,,,,,
fu-アバカス-2-2-エコ,,,,,,,,,018 サンドシュリンプ,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4580500381497,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.25_pm.png?v=1738894255,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.25_pm.png?v=1738894255,kg,,645,,,,,,,
fu-アバカス-2-2-エコ,,,,,,,,,019 ベビーギル,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4580500381503,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.34_pm.png?v=1738894270,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.34_pm.png?v=1738894270,kg,,645,,,,,,,
fu-アバカス-2-2-エコ,,,,,,,,,020 チビザリ,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4580500381510,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.43_pm.png?v=1738894283,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.43_pm.png?v=1738894283,kg,,645,,,,,,,
fu-アバカス-2-2-エコ,,,,,,,,,035 ブラックソリッド,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4580500381558,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.36_pm.png?v=1738894431,6,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.36_pm.png?v=1738894431,kg,,645,,,,,,,
fu-アバカス-2-2-エコ,,,,,,,,,038 ウィニングシュリンプ,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4580500381589,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.43_pm.png?v=1738894445,7,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.43_pm.png?v=1738894445,kg,,645,,,,,,,
fu-アバカス-2-2-エコ,,,,,,,,,039 アマガエル,,,,,,,,"",0.0,shopify,deny,manual,860,,false,false,'4580500381596,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.50_pm.png?v=1738894463,8,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.50_pm.png?v=1738894463,kg,,645,,,,,,,
ik-ダッドカット-2-5,IK ダッドカット 2.5,"<p>イマカツの「ダッドカット 2.5」は、全長2.5インチ（約6.35cm）のソフトルアーで、イカを模したマルチパーパスダブルテールグラブです。 このルアーは、テキサスリグやノーシンカーリグなど、さまざまなリグに対応し、状況に応じて多彩なチューニングが可能です。 特に、アベラバなどのトレーラーや約5gのライトテキサスリグに最適で、高比重素材を使用しているため、ベイトフィネスタックルでもキャストしやすい設計となっています。 <span><span class="""" data-state=""closed""></span></span></p>
<p> </p>
<p><strong>製品仕様:</strong></p>
<ul>
<li>
<strong>サイズ:</strong> 2.5インチ（約6.35cm）</li>
<li>
<strong>タイプ:</strong> ソフトルアー（ダブルテールグラブ）</li>
<li>
<strong>リグ対応:</strong> テキサスリグ、ノーシンカーリグ、ライトテキサスリグ、スモールラバージグのトレーラーなど</li>
<li>
<strong>素材:</strong> 高比重素材</li>
<li>
<strong>カラー:</strong> 複数のカラーバリエーションあり</li>
</ul>",Shak Tackle,,Lure,"category1, category3, category7",true,Colour,S-05 レバー,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233473,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.38.45_pm.png?v=1738895936,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.38.45_pm.png?v=1738895936,kg,,637,true,,,false,,,active
ik-ダッドカット-2-5,,,,,,,,,S-14 グリーンパンプキンペッパー,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233459,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.39.19_pm.png?v=1738895969,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.39.19_pm.png?v=1738895969,kg,,637,,,,,,,
ik-ダッドカット-2-5,,,,,,,,,S-203 チャート/グリーンパンプキン,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233527,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.39.48_pm.png?v=1738895998,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.39.48_pm.png?v=1738895998,kg,,637,,,,,,,
ik-ダッドカット-2-5,,,,,,,,,S-248 イマエグリーンパンプキンペッパー,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233480,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.40.17_pm.png?v=1738896029,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.40.17_pm.png?v=1738896029,kg,,637,,,,,,,
ik-ダッドカット-2-5,,,,,,,,,S-259 ヌマエビブルーフレーク,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233503,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.40.50_pm.png?v=1738896060,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.40.50_pm.png?v=1738896060,kg,,637,,,,,,,
ik-ダッドカット-2-5,,,,,,,,,S-309 ウォーターメロンペッパー/ホワイトベリー,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233633,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.41.20_pm.png?v=1738896091,6,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.41.20_pm.png?v=1738896091,kg,,637,,,,,,,
ik-ダッドカット-2-5,,,,,,,,,S-398 イリジウムヒウオ,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233374,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.41.52_pm.png?v=1738896122,7,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.41.52_pm.png?v=1738896122,kg,,637,,,,,,,
ik-ダッドカット-2-5,,,,,,,,,S-400 ブラックパンプキン,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233381,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.42.42_pm.png?v=1738896172,8,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.42.42_pm.png?v=1738896172,kg,,637,,,,,,,
ik-ダッドカット-2-5,,,,,,,,,S-401 ファイアークロー,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233398,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.43.09_pm.png?v=1738896200,9,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.43.09_pm.png?v=1738896200,kg,,637,,,,,,,
ik-ダッドカット-2-5,,,,,,,,,S-402 シナモン・ブラックフレーク,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233404,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.44.39_pm.png?v=1738896290,10,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.44.39_pm.png?v=1738896290,kg,,637,,,,,,,
ik-ダッドカット-2-5,,,,,,,,,S-406 イマエババスラ,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4580175233411,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.45.56_pm.png?v=1738896366,11,"",,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-ダッドカット-2-5,,,,,,,,,S-407 南湖ババスラ,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233428,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.46.25_pm.png?v=1738896398,12,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.45.56_pm.png?v=1738896366,kg,,637,,,,,,,
ik-ダッドカット-2-5,,,,,,,,,S-412 YABU-BUG,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4580175233435,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.46.25_pm.png?v=1738896398,kg,,637,,,,,,,
ik-アンクルゴビー-2-5,IK アンクルゴビー 2.5,"<p>イマカツの「アンクルゴビー 2.5」は、全長2.5インチ（約6.35cm）のソフトルアーで、ゴビー（ハゼ）を模したリアルなデザインが特徴です。 そのコンパクトなサイズと精巧なディテールにより、プレッシャーの高いフィールドやタフな状況下でも効果的にバスを誘い出します。 また、独自のフレーバーが配合されており、魚の食い付きが向上します。</p>
<p> </p>
<p><strong>製品仕様:</strong></p>
<ul>
<li>
<strong>サイズ:</strong> 2.5インチ（約6.35cm）</li>
</ul>",Shak Tackle,,Lure,"category1, category3, category7",true,Colour,S-204 スモークバッククリアベリ,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4571180296157,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.51.20_pm_53ae4efc-2718-474e-9660-cb5631138dd3.png?v=1738897134,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.51.20_pm_53ae4efc-2718-474e-9660-cb5631138dd3.png?v=1738897134,kg,,637,true,,,false,,,active
ik-アンクルゴビー-2-5,,,,,,,,,S-406 イマエババスラ,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4571180297390,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.59.33_pm.png?v=1738897183,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.59.33_pm.png?v=1738897183,kg,,637,,,,,,,
ik-アンクルゴビー-2-5,,,,,,,,,S-462 三原ミミズ,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4571180299912,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.00.30_pm.png?v=1738897241,3,"",,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-アンクルゴビー-2-5,,,,,,,,,S-463 今江ドバミミズ,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4571180299929,,,,,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-アンクルゴビー-2-5,,,,,,,,,S-464 七色シナモン,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4571180299936,,,,,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-アンクルゴビー-2-5,,,,,,,,,S-465 七色パープル,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4571180299943,,,,,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-アンクルゴビー-2-5,,,,,,,,,S-81 ナチュラルプロブルー,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4571180296164,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.00.30_pm.png?v=1738897241,kg,,637,,,,,,,
ik-アンクルゴビー-2,IK アンクルゴビー 2,<p>Plain</p>,Shak Tackle,,Lure,"category1, category3",true,Colour,S-14 グリーンパンプキンペッパー,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4571180291404,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.02.19_pm.png?v=1738897349,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.02.19_pm.png?v=1738897349,kg,,637,true,,,false,,,active
ik-アンクルゴビー-2,,,,,,,,,S-204 スモークバッククリアベリー,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4571180291442,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.02.54_pm.png?v=1738897387,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.02.54_pm.png?v=1738897387,kg,,637,,,,,,,
ik-アンクルゴビー-2,,,,,,,,,S-248 イマエグリーンパンプキンペッパー,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4571180291497,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.03.30_pm.png?v=1738897419,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.03.30_pm.png?v=1738897419,kg,,637,,,,,,,
ik-アンクルゴビー-2,,,,,,,,,S-259 ヌマエビブルーフレーク,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4571180291602,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.03.56_pm.png?v=1738897446,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.03.56_pm.png?v=1738897446,kg,,637,,,,,,,
ik-アンクルゴビー-2,,,,,,,,,S-301 イマエワカサギ,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4571180291626,,,,,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-アンクルゴビー-2,,,,,,,,,S-462 三原ミミズ,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4582181448315,,,,,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-アンクルゴビー-2,,,,,,,,,S-463 今江ドバミミズ,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4582181448322,,,,,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-アンクルゴビー-2,,,,,,,,,S-464 七色シナモン,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4582181448339,,,,,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-アンクルゴビー-2,,,,,,,,,S-465 七色パープル,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4582181448346,,,,,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-アンクルゴビー-2,,,,,,,,,S-479 スカッパノン・レッドフレーク,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4582181448360,,,,,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-アンクルゴビー-2,,,,,,,,,S-81 ナチュラルプロブルー,,,,,,,,,0.0,shopify,deny,manual,850,,false,false,'4571180291473,,,,,,,,,,,,,,,,,,,kg,,637,,,,,,,
ik-アンクルゴビー-3-ハイフロート,IK アンクルゴビー 3 ハイフロート,"<p>イマカツの「アンクルゴビー 3 ハイフロート」は、全長3インチ（約7.6cm）のソフトルアーで、ゴビー（ハゼ）を模したリアルなデザインが特徴です。 ハイフロート素材を使用しており、水中での浮力が高く、スモールラバージグのトレーラーやダウンショットリグ、ライトキャロライナリグなどで使用した際に、従来のマテリアルと比べて水中姿勢が格段に向上します。 これにより、ターゲットに対してよりナチュラルなアピールが可能となります。 <span><span class="""" data-state=""closed""></span></span></p>
<p> </p>
<p><strong>製品仕様:</strong></p>
<ul>
<li>
<strong>サイズ:</strong> 3インチ（約7.6cm）</li>
</ul>",Shak Tackle,,Lure,"category1, category3, category6, category7",true,Colour,S-462 三原生ミミズ,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4582497685169,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.05.09_pm.png?v=1738897520,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.05.09_pm.png?v=1738897520,kg,,637,true,,,false,,,active
ik-アンクルゴビー-3-ハイフロート,,,,,,,,,S-463 今江ドバミミズ,,,,,,,,"",0.0,shopify,deny,manual,850,,false,false,'4582497685152,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.05.52_pm.png?v=1738897563,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.05.52_pm.png?v=1738897563,kg,,637,,,,,,,
ik-タイニーゲンタホッグ-2-5,IK タイニーゲンタホッグ 2.5,"<p>イマカツの「タイニーゲンタホッグ 2.5」は、全長2.5インチ（約6.35cm）の小型ソフトルアーで、甲殻類を模したリアルなデザインが特徴です。 そのコンパクトなサイズと精巧なディテールにより、プレッシャーの高いフィールドやタフな状況下でも効果的にバスを誘い出します。 また、独自のフレーバーが配合されており、魚の食い付きが向上します。</p>
<p> </p>
<p><strong>製品仕様:</strong></p>
<ul>
<li>
<strong>サイズ:</strong> 2.5インチ（約6.35cm）</li>
</ul>",Shak Tackle,,Lure,"category1, category3",true,Colour,S-483 テナガエビ,,,,,,,,"",0.0,shopify,deny,manual,800,,false,false,'4582497685473,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.13.24_pm.png?v=1738898015,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.13.24_pm.png?v=1738898015,kg,,600,true,,,false,,,active
ik-タイニーゲンタホッグ-2-5,,,,,,,,,S-508 エビミソ,,,,,,,,"",0.0,shopify,deny,manual,800,,false,false,'4582497685480,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.13.58_pm.png?v=1738898048,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.13.58_pm.png?v=1738898048,kg,,600,,,,,,,
ik-カーリーゴビー-3,IK カーリーゴビー 3,"<p><meta charset=""UTF-8""><span>イマカツの</span><strong>カーリーゴビー 3インチ</strong><span>は、ゴビーシリーズの伝統を受け継ぐソフトルアーで、ヘキサゴン形状の断面を持つボディが特徴です。 ボディの上下に刻まれた深い逆リブが水をしっかりと捉え、複雑で強い波動を発生させます。 高比重のソルトが配合されたボディにより、ノーシンカーリグでも優れた飛距離を実現しています。 大きなシングルカーリーテールはボディに対して垂直に配置されており、表層を引く際には安定したアクションと高いアピール力を発揮します。 また、カーリーテールをカットすることで、スパイラルフォールの強弱を調整でき、状況に応じた多彩なアクションが可能です</span></p>",Shak Tackle,,Lure,"category1, category2, category3",true,Colour,Default Title,,,,,,,,"",0.0,shopify,deny,manual,800,,false,false,'4571180292197,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-10_at_1.04.54_pm.png?v=1739156721,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-10_at_1.04.54_pm.png?v=1739156721,kg,,600,true,,,false,,,active
