Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Japan,Price / Japan,Compare At Price / Japan,Included / International,Price / International,Compare At Price / International,Status
fu-Abacus Shad-2-8-Eco,,,,,,,,,010 D Blue Claw,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4580500381794,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.03.36_pm.png?v=1738893826,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.03.36_pm.png?v=1738893826,kg,,645.0,,,,,,,
fu-Abacus Shad-2-8,FU Abacus Shad 2.8,"<p>Flash Union's Abacus Shad 2.8 is a soft lure with a total length of 2.8 inches (approximately 7.1 cm) and combines a unique ribbed design with a shad tail.This ribbed design reduces the tilt of the body and provides stable action.Furthermore, its synergy with a deep rib body creates complex biological movements.The tail warps upward during high-speed retrieve, and the step shape at the top creates downforce.<span><span class="""" data-state=""closed""></span></span></p>
<p>This lure can be used with a variety of rigs, including downshot rigs, jig head rigs, and Texas rigs, making it suitable for a wide range of fishing styles.It is also available in two sizes, making it a practical worm that can be used in a variety of fields, regardless of the rig you use.</p>
<p></p>
<p><strong>Product Specifications:</strong></p>
<ul>
<li>
<strong>Size:</strong> 2.8 inches (approx. 7.1cm)</li>
<li>
<strong>Type:</strong>Soft lure (shad tail type)</li>
<li>
<strong>Rig compatible:</strong> Downshot, jig head, Texas rig, etc.</li>
<li>
<strong>Color:</strong> Multiple color variations available</li>
</ul>",Shak Tackle,,Lure,"category1, category3",True,Colour,005 GP Pepper Blue FK,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4513498091437,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.34_pm.png?v=1738893902,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.34_pm.png?v=1738893902,kg,,645.0,True,,,False,,,active
fu-Abacus Shad-2-8,,,,,,,,,010 Dark Blue Claw,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4513498103932,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.43_pm.png?v=1738893915,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.43_pm.png?v=1738893915,kg,,645.0,,,,,,,
fu-Abacus Shad-2-8,,,,,,,,,011 GP Pepper Green FK/CH,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4513498091444,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.50_pm.png?v=1738893931,3.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.04.50_pm.png?v=1738893931,kg,,645.0,,,,,,,
fu-Abacus Shad-2-8,,,,,,,,,012 PB Green FK/Junbug,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4513498103949,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.43_pm.png?v=1738894003,4.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.43_pm.png?v=1738894003,kg,,645.0,,,,,,,
fu-Abacus Shad-2-8,,,,,,,,,014 Pale Smelt,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4513498091451,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.51_pm.png?v=1738894020,5.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.51_pm.png?v=1738894020,kg,,645.0,,,,,,,
fu-Abacus Shad-2-8,,,,,,,,,016 Shrimp,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4513498091475,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.58_pm.png?v=1738894036,6.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.05.58_pm.png?v=1738894036,kg,,645.0,,,,,,,
fu-Abacus Shad-2-8,,,,,,,,,017 Gravel Shrimp,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4513498091482,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.06.05_pm.png?v=1738894070,7.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.06.05_pm.png?v=1738894070,kg,,645.0,,,,,,,
fu-Abacus-2-2-Eco,FU Abacus 2.2 Eco,"<p>Flash Union's Abacus 2.2 Eco is a soft lure with a total length of 2.2 inches (approximately 5.6 cm) and uses a unique rib design and high buoyancy material.This rib design emphasizes vibrations in the water and increases its appeal to fish.Additionally, the use of high buoyancy material makes it easier for the lure to maintain a natural posture when used with downshot rigs or jig head rigs.The ""eco"" model uses environmentally friendly materials, which also contributes to the environmental conservation of fishing spots.</p>
<p></p>
<p><strong>Product Specifications:</strong></p>
<ul>
<li>
<strong>Size:</strong> 2.2 inches (approx. 5.6 cm)</li>
<li>
<strong>Type:</strong>Soft Lure</li>
<li>
<strong>Material:</strong>High buoyancy eco-friendly material</li>
<li>
<strong>Rig compatible:</strong> Downshot, jig head, etc.</li>
<li>
<strong>Color:</strong> Multiple color variations available</li>
</ul>",Shak Tackle,,Lure,"category1, category3",True,Colour,005 Gripan Blue Flake,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4580500381428,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.09.25_pm.png?v=1738894195,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.09.25_pm.png?v=1738894195,kg,,645.0,True,,,False,,,active
fu-Abacus-2-2-Eco,,,,,,,,,012 PB Green F/Junbug,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4580500381442,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.09.43_pm.png?v=1738894209,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.09.43_pm.png?v=1738894209,kg,,645.0,,,,,,,
fu-Abacus-2-2-Eco,,,,,,,,,018 Sand Shrimp,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4580500381497,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.25_pm.png?v=1738894255,3.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.25_pm.png?v=1738894255,kg,,645.0,,,,,,,
fu-Abacus-2-2-Eco,,,,,,,,,019 Baby Gil,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4580500381503,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.34_pm.png?v=1738894270,4.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.34_pm.png?v=1738894270,kg,,645.0,,,,,,,
fu-Abacus-2-2-Eco,,,,,,,,,020 Chibizari,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4580500381510,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.43_pm.png?v=1738894283,5.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.10.43_pm.png?v=1738894283,kg,,645.0,,,,,,,
fu-Abacus-2-2-Eco,,,,,,,,,035 Black Solid,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4580500381558,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.36_pm.png?v=1738894431,6.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.36_pm.png?v=1738894431,kg,,645.0,,,,,,,
fu-Abacus-2-2-Eco,,,,,,,,,038 Winning Shrimp,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4580500381589,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.43_pm.png?v=1738894445,7.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.43_pm.png?v=1738894445,kg,,645.0,,,,,,,
fu-Abacus-2-2-Eco,,,,,,,,,039 Tree frog,,,,,,,,,0.0,shopify,deny,manual,860.0,,False,False,'4580500381596,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.50_pm.png?v=1738894463,8.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.11.50_pm.png?v=1738894463,kg,,645.0,,,,,,,
ik-Dad Cut-2-5,IK Dad Cut 2.5,"<p>Imakatsu's ""Dad Cut 2.5"" is a 2.5-inch soft lure (approx. 6.35cm) long, and is a multi-purpose double tail glove that resembles a squid.This lure can be used with a variety of rigs, including Texas rigs and no sinker rigs, and can be tuned in a variety of ways depending on the situation.It is especially ideal for trailers such as Aberaba and light Texas rigs of approximately 5g, and is made of high specific gravity material, making it easy to cast even in bait finesse stackles.<span><span class="""" data-state=""closed""></span></span></p>
<p></p>
<p><strong>Product Specifications:</strong></p>
<ul>
<li>
<strong>Size:</strong> 2.5 inches (approx. 6.35cm)</li>
<li>
<strong>Type:</strong>Soft Lure (Double Tail Glove)</li>
<li>
<strong>Rig compatible:</strong> Texas rig, no sinker rig, light Texas rig, small rubber jig trailer, etc.</li>
<li>
<strong>Material:</strong>High specific gravity material</li>
<li>
<strong>Color:</strong> Multiple color variations available</li>
</ul>",Shak Tackle,,Lure,"category1, category3, category7",True,Colour,S-05 lever,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233473,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.38.45_pm.png?v=1738895936,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.38.45_pm.png?v=1738895936,kg,,637.0,True,,,False,,,active
ik-Dad Cut-2-5,,,,,,,,,S-14 Green Pumpkin Pepper,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233459,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.39.19_pm.png?v=1738895969,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.39.19_pm.png?v=1738895969,kg,,637.0,,,,,,,
ik-Dad Cut-2-5,,,,,,,,,S-203 Chart/Green Pumpkin,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233527,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.39.48_pm.png?v=1738895998,3.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.39.48_pm.png?v=1738895998,kg,,637.0,,,,,,,
ik-Dad Cut-2-5,,,,,,,,,S-248 Imae Green Pumpkin Pepper,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233480,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.40.17_pm.png?v=1738896029,4.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.40.17_pm.png?v=1738896029,kg,,637.0,,,,,,,
ik-Dad Cut-2-5,,,,,,,,,S-259 Numa Shrimp Blue Flake,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233503,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.40.50_pm.png?v=1738896060,5.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.40.50_pm.png?v=1738896060,kg,,637.0,,,,,,,
ik-Dad Cut-2-5,,,,,,,,,S-309 Watermelon Pepper/White Berry,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233633,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.41.20_pm.png?v=1738896091,6.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.41.20_pm.png?v=1738896091,kg,,637.0,,,,,,,
ik-Dad Cut-2-5,,,,,,,,,S-398 Iridium Squirrel,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233374,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.41.52_pm.png?v=1738896122,7.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.41.52_pm.png?v=1738896122,kg,,637.0,,,,,,,
ik-Dad Cut-2-5,,,,,,,,,S-400 Black Pumpkin,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233381,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.42.42_pm.png?v=1738896172,8.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.42.42_pm.png?v=1738896172,kg,,637.0,,,,,,,
ik-Dad Cut-2-5,,,,,,,,,S-401 Fire Claw,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233398,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.43.09_pm.png?v=1738896200,9.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.43.09_pm.png?v=1738896200,kg,,637.0,,,,,,,
ik-Dad Cut-2-5,,,,,,,,,S-402 Cinnamon Black Flake,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233404,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.44.39_pm.png?v=1738896290,10.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.44.39_pm.png?v=1738896290,kg,,637.0,,,,,,,
ik-Dad Cut-2-5,,,,,,,,,S-406 Imaeva Basra,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233411,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.45.56_pm.png?v=1738896366,11.0,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Dad Cut-2-5,,,,,,,,,S-407 Minamiko Babasra,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233428,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.46.25_pm.png?v=1738896398,12.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.45.56_pm.png?v=1738896366,kg,,637.0,,,,,,,
ik-Dad Cut-2-5,,,,,,,,,S-412 YABU-BUG,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4580175233435,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.46.25_pm.png?v=1738896398,kg,,637.0,,,,,,,
ik-Ankle Goby-2-5,IK Uncle Goby 2.5,"<p>Imakatsu's ""Ankle Goby 2.5"" is a soft lure with a total length of 2.5 inches (approximately 6.35 cm) and features a realistic design that imitates a goby (goby).Its compact size and exquisite detailing ensures that you can effectively lure the bus out even in high pressure fields and tough situations.It also contains a unique flavor that improves fish biting.</p>
<p></p>
<p><strong>Product Specifications:</strong></p>
<ul>
<li>
<strong>Size:</strong> 2.5 inches (approx. 6.35cm)</li>
</ul>",Shak Tackle,,Lure,"category1, category3, category7",True,Colour,S-204 Smoke Back Clear Veri,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180296157,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.51.20_pm_53ae4efc-2718-474e-9660-cb5631138dd3.png?v=1738897134,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.51.20_pm_53ae4efc-2718-474e-9660-cb5631138dd3.png?v=1738897134,kg,,637.0,True,,,False,,,active
ik-Ankle Goby-2-5,,,,,,,,,S-406 Imaeva Basra,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180297390,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.59.33_pm.png?v=1738897183,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_12.59.33_pm.png?v=1738897183,kg,,637.0,,,,,,,
ik-Ankle Goby-2-5,,,,,,,,,S-462 Mihara Mimizu,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180299912,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.00.30_pm.png?v=1738897241,3.0,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Ankle Goby-2-5,,,,,,,,,S-463 Imae Dobamizu,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180299929,,,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Ankle Goby-2-5,,,,,,,,,S-464 Seven-colored Cinnamon,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180299936,,,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Ankle Goby-2-5,,,,,,,,,S-465 Seven-colored purple,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180299943,,,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Ankle Goby-2-5,,,,,,,,,S-81 Natural Pro Blue,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180296164,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.00.30_pm.png?v=1738897241,kg,,637.0,,,,,,,
ik-Ankle Goby-2,IK Uncle Goby 2,<p>Plain</p>,Shak Tackle,,Lure,"category1, category3",True,Colour,S-14 Green Pumpkin Pepper,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180291404,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.02.19_pm.png?v=1738897349,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.02.19_pm.png?v=1738897349,kg,,637.0,True,,,False,,,active
ik-Ankle Goby-2,,,,,,,,,S-204 Smoke Back Clear Berry,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180291442,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.02.54_pm.png?v=1738897387,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.02.54_pm.png?v=1738897387,kg,,637.0,,,,,,,
ik-Ankle Goby-2,,,,,,,,,S-248 Imae Green Pumpkin Pepper,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180291497,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.03.30_pm.png?v=1738897419,3.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.03.30_pm.png?v=1738897419,kg,,637.0,,,,,,,
ik-Ankle Goby-2,,,,,,,,,S-259 Numa Shrimp Blue Flake,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180291602,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.03.56_pm.png?v=1738897446,4.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.03.56_pm.png?v=1738897446,kg,,637.0,,,,,,,
ik-Ankle Goby-2,,,,,,,,,S-301 Sora Smelt,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180291626,,,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Ankle Goby-2,,,,,,,,,S-462 Mihara Mimizu,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4582181448315,,,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Ankle Goby-2,,,,,,,,,S-463 Imae Dobamizu,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4582181448322,,,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Ankle Goby-2,,,,,,,,,S-464 Seven-colored Cinnamon,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4582181448339,,,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Ankle Goby-2,,,,,,,,,S-465 Seven-colored purple,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4582181448346,,,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Ankle Goby-2,,,,,,,,,S-479 Skappannon Red Flake,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4582181448360,,,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Ankle Goby-2,,,,,,,,,S-81 Natural Pro Blue,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4571180291473,,,,,,,,,,,,,,,,,,,kg,,637.0,,,,,,,
ik-Ankle Goby-3-High Float,IK Uncle Goby 3 High Float,"<p>Imakatsu's ""Ankle Goby 3 High Float"" is a soft lure with a total length of 3 inches (approximately 7.6 cm) and features a realistic design that imitates a goby (goby).Made of high float material, it has high buoyancy in the water, and when used in small rubber jig trailers, downshot rigs, light carolina rigs, etc., it significantly improves the underwater posture compared to conventional materials.This allows for a more natural appeal to the target.<span><span class="""" data-state=""closed""></span></span></p>
<p></p>
<p><strong>Product Specifications:</strong></p>
<ul>
<li>
<strong>Size:</strong> 3 inches (approx. 7.6cm)</li>
</ul>",Shak Tackle,,Lure,"category1, category3, category6, category7",True,Colour,S-462 Mirai worms,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4582497685169,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.05.09_pm.png?v=1738897520,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.05.09_pm.png?v=1738897520,kg,,637.0,True,,,False,,,active
ik-Ankle Goby-3-High Float,,,,,,,,,S-463 Imae Dobamizu,,,,,,,,,0.0,shopify,deny,manual,850.0,,False,False,'4582497685152,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.05.52_pm.png?v=1738897563,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.05.52_pm.png?v=1738897563,kg,,637.0,,,,,,,
ik-Tiny Gentahog-2-5,IK Tiny Gentahog 2.5,"<p>Imakatsu's Tiny Gentahog 2.5 is a small soft lure with a total length of 2.5 inches (approx. 6.35 cm) and features a realistic design that imitates a crustacean.Its compact size and exquisite detailing ensures that you can effectively lure the bus out even in high pressure fields and tough situations.It also contains a unique flavor that improves fish biting.</p>
<p></p>
<p><strong>Product Specifications:</strong></p>
<ul>
<li>
<strong>Size:</strong> 2.5 inches (approx. 6.35cm)</li>
</ul>",Shak Tackle,,Lure,"category1, category3",True,Colour,S-483 Shrimp,,,,,,,,,0.0,shopify,deny,manual,800.0,,False,False,'4582497685473,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.13.24_pm.png?v=1738898015,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.13.24_pm.png?v=1738898015,kg,,600.0,True,,,False,,,active
ik-Tiny Gentahog-2-5,,,,,,,,,S-508 Shrimp Miso,,,,,,,,,0.0,shopify,deny,manual,800.0,,False,False,'4582497685480,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.13.58_pm.png?v=1738898048,2.0,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.13.58_pm.png?v=1738898048,kg,,600.0,,,,,,,
ik-Curly Goby-3,IK Curly Goby 3,"<p><meta charset=""UTF-8""><span>Imakatsu's</span><strong>Curly Goby 3 inch</strong><span> is a soft lure that inherits the tradition of the Goby series and is characterized by its body with a hexagon-shaped cross section.The deep inverted ribs engraved on the top and bottom of the body firmly capture the water, creating complex, strong vibrations.The body contains high specific gravity salt, providing excellent distance even with no sinker rigs.The large single curly tail is arranged perpendicular to the body, providing stable action and high appeal when pulling the surface layer.In addition, by cutting the curly tail, you can adjust the intensity of the spiral fall, allowing for a variety of actions depending on the situation.</span></p>",Shak Tackle,,Lure,"category1, category2, category3",True,Colour,Default Title,,,,,,,,,0.0,shopify,deny,manual,800.0,,False,False,'4571180292197,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-10_at_1.04.54_pm.png?v=1739156721,1.0,,False,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-10_at_1.04.54_pm.png?v=1739156721,kg,,600.0,True,,,False,,,active
