Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Japan,Price / Japan,Compare At Price / Japan,Included / International,Price / International,Compare At Price / International,Status
ik-タイニーゲンタホッグ-2-5,,,,,,,,,S-508 エビミソ,,,,,,,,"",0.0,shopify,deny,manual,800,,false,false,'4582497685480,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.13.58_pm.png?v=1738898048,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_1.13.58_pm.png?v=1738898048,kg,,600,,,,,,,
ik-ゲンタホッグ-3-5,IK ゲンタホッグ 3.5,"<p><meta charset=""UTF-8""><span>イマカツの</span><strong>ゲンタホッグ 3.5インチ</strong><span>は、大藪厳太郎プロデュースの高アピールクロー系ソフトルアーです。独自の水平フォールデザインにより、フォール時に水平方向に倒れこむ姿勢を保ち、バスに対して強烈なアピールを行います。また、各パーツが水流を受けて微細な波動を生み出し、ナチュラルな誘いを実現しています。サイズ展開は3.5インチと、より小型の2.5インチのタイニーゲンタホッグがあり、フィールドやターゲットに応じて使い分けが可能です。</span></p>",Shak Tackle,,Lure,"category3, category7",true,Colour,S-14 グリーンパンプキンペッパー,,,,,,,,"",0.0,shopify,deny,manual,800,,false,false,'4582497682762,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.35.35_pm.png?v=1738906569,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.35.35_pm.png?v=1738906569,kg,,600,true,,,false,,,active
ik-ゲンタホッグ-3-5,,,,,,,,,S-481 イマエGP マックスブルーフレーク,,,,,,,,"",0.0,shopify,deny,manual,800,,false,false,'4582497682878,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.36.26_pm.png?v=1738906597,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.36.26_pm.png?v=1738906597,kg,,600,,,,,,,
ik-ゲンタホッグ-3-5,,,,,,,,,S-483 テナガエビ,,,,,,,,"",0.0,shopify,deny,manual,800,,false,false,'4582497682885,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.36.57_pm.png?v=1738906630,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.36.57_pm.png?v=1738906630,kg,,600,,,,,,,
ik-ゲンタホッグ-3-5,,,,,,,,,S-508 エビミソ,,,,,,,,"",0.0,shopify,deny,manual,800,,false,false,'4582497682892,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.37.31_pm.png?v=1738906662,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.37.31_pm.png?v=1738906662,kg,,600,,,,,,,
ik-ゲンタホッグ,IK ゲンタホッグ,"<p><meta charset=""UTF-8""><span>イマカツの</span><strong>ゲンタホッグ</strong><span>は、大藪厳太郎プロデュースの高アピールクロー系ソフトルアーです。 独自の水平フォールデザインにより、フォール時に水平方向に倒れこむ姿勢を保ち、バスに対して強烈なアピールを行います。 また、各パーツが水流を受けて微細な波動を生み出し、ナチュラルな誘いを実現しています。 サイズ展開は3.5インチと、より小型の2.5インチのタイニーゲンタホッグがあり、フィールドやターゲットに応じて使い分けが可能です</span></p>",Shak Tackle,,Lure,"category3, category7",true,Colour,S-270 パールレッド/ブラックレッドフレーク,,,,,,,,"",0.0,shopify,deny,manual,800,,false,false,'4582497682816,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.40.18_pm.png?v=1738906856,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.40.18_pm_2413e63d-6a4b-42b4-8847-6e6b16818dfa.png?v=1738906874,kg,,600,true,,,false,,,active
ik-ゲンタホッグ,,,,,,,,,S-466 霞ウォーターメロンペッパー,,,,,,,,"",0.0,shopify,deny,manual,800,,false,false,'4582497682830,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.40.18_pm_2413e63d-6a4b-42b4-8847-6e6b16818dfa.png?v=1738906874,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.41.29_pm.png?v=1738906902,kg,,600,,,,,,,
ik-ゲンタホッグ,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.41.29_pm.png?v=1738906902,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
ik-カーリーゴビー-3,IK カーリーゴビー 3,"<p><meta charset=""UTF-8""><span>イマカツの</span><strong>カーリーゴビー 3インチ</strong><span>は、ゴビーシリーズの伝統を受け継ぐソフトルアーで、ヘキサゴン形状の断面を持つボディが特徴です。 ボディの上下に刻まれた深い逆リブが水をしっかりと捉え、複雑で強い波動を発生させます。 高比重のソルトが配合されたボディにより、ノーシンカーリグでも優れた飛距離を実現しています。 大きなシングルカーリーテールはボディに対して垂直に配置されており、表層を引く際には安定したアクションと高いアピール力を発揮します。 また、カーリーテールをカットすることで、スパイラルフォールの強弱を調整でき、状況に応じた多彩なアクションが可能です</span></p>",Shak Tackle,,Lure,"category1, category2, category3",true,Colour,Default Title,,,,,,,,"",0.0,shopify,deny,manual,800,,false,false,'4571180292197,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-10_at_1.04.54_pm.png?v=1739156721,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-10_at_1.04.54_pm.png?v=1739156721,kg,,600,true,,,false,,,active
mb-キリンジ-70,MB キリンジ 70,"<p>メガバスの<strong>キリンジ 70</strong>は、全長70mm、重量7gのフローティングタイプのウェイクベイトです。 独自の「4 INTAKE 4 OUT」構造（特許出願中）を採用し、水流を自発的に調整することで、抵抗感のない軽快なリトリーブフィールと、ウルトラハイピッチロールアクションを実現しています。 この設計により、シーズン初期のシーバスパターンで効果的な、表層を泳ぐ小型ベイトフィッシュ（ハクやイナッコなど）を模倣します。 さらに、ウォータースルー機構により、バブルやスプラッシュを発生させ、ポッパーとしても機能し、シーバスやクロダイゲームで高い効果を発揮します。 <span><span class="""" data-state=""closed""></span></span></p>
<p> </p>
<p>このルアーは、安定したウォブンロールアクションを維持し、超スローから高速リトリーブまで、あらゆる速度域でバイトチャンスを増加させます。 また、ポッパーとして使用する際には、バブルを伴うスライドやスプラッシュを発生させ、ターゲットを積極的に誘います。</p>",Shak Tackle,,Lure,"category1, category3",true,Colour,GG アカキン CB,,,,,,,,"",0.0,shopify,deny,manual,1720,,false,false,'4513473533815,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.51.35_pm.png?v=1738907507,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.51.35_pm.png?v=1738907507,kg,,1118,true,,,false,,,active
mb-キリンジ-70,,,,,,,,,シェルスキンレモン OB,,,,,,,,"",0.0,shopify,deny,manual,1720,,false,false,'4513473533853,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.51.35_pm_a30c1f90-31fc-4581-992a-1b6cacf3b260.png?v=1738907732,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.55.22_pm.png?v=1738907762,kg,,1118,,,,,,,
mb-キリンジ-70,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_3.55.22_pm.png?v=1738907762,3,"",,,,,,,,,,,,,,,,,,,,,,,,,
ik-ハドルスイマー-2-4-リアルカラー,IK ハドルスイマー 2.4 リアルカラー,"<p><meta charset=""UTF-8""><span>イマカツの「IK ハドルスイマー 2.4」は、全長2.4インチ（約6cm）のソフトスイムベイトで、特にリアルカラーのバリエーションが特徴です。 このルアーは、精巧なディテールと自然な泳ぎを追求して設計されており、ターゲットとなるフィッシュイーターに対して強力なアピール力を持っています。 リアルカラーは、実際のベイトフィッシュに近い色彩と模様を再現しており、クリアウォーターやプレッシャーの高いフィールドで効果的です。 また、独自のハドルテールデザインにより、スローリトリーブでもナチュラルなアクションを生み出し、バスや他の捕食魚を誘います。 このサイズは、フィネスなアプローチが求められる状況や、小型のベイトフィッシュを捕食している魚を狙う際に適しています。</span></p>",Shak Tackle,,Lure,"category1, category3",true,Colour,S-20 ワカサギ,,,,,,,,"",0.0,shopify,deny,manual,1800,,false,false,'4582497687101,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.00.40_pm.png?v=1738908057,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.00.04_pm.png?v=1738908101,kg,,1350,true,,,false,,,active
ik-ハドルスイマー-2-4-リアルカラー,,,,,,,,,S-208 ハーフスケルトンシルバーシャイナー,,,,,,,,"",0.0,shopify,deny,manual,1800,,false,false,'4582497687118,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.00.28_pm.png?v=1738908071,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.00.13_pm.png?v=1738908087,kg,,1350,,,,,,,
ik-ハドルスイマー-2-4-リアルカラー,,,,,,,,,S-377 クリアチャート,,,,,,,,"",0.0,shopify,deny,manual,1800,,false,false,'4582497687132,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.00.13_pm.png?v=1738908087,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.00.28_pm.png?v=1738908071,kg,,1350,,,,,,,
ik-ハドルスイマー-2-4-リアルカラー,,,,,,,,,S-512 ボトムフィッシュ,,,,,,,,"",0.0,shopify,deny,manual,1800,,false,false,'4582497687149,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.00.04_pm.png?v=1738908101,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.00.40_pm.png?v=1738908057,kg,,1350,,,,,,,
ik-カバーメタル-cr-スピン-7-エコ,IK カバーメタル CR スピン 7(エコ),"<p><meta charset=""UTF-8""><span>イマカツの「IK カバーメタル CR スピン 7（エコ）」は、カバーメタルシリーズの一つで、特にカバー周りの攻略を目的としたメタルバイブレーションルアーです。 「CR スピン 7」は、7gの重量で、エコ対応モデルとして設計されています。 このルアーは、タイトな振動とフラッシング効果により、バスに強烈なアピールを行い、特に低水温期やリアクションバイトを誘発したい状況で効果を発揮します。 また、スピンテールが装着されており、フォール時やリトリーブ時に独特のアクションを生み出し、魚の捕食本能を刺激します。 エコモデルとして、環境への配慮もなされています。</span></p>",Shak Tackle,,Lure,"category3, category7",true,Colour,MC-003 メタル RDCR,,,,,,,,"",0.0,shopify,deny,manual,1450,,false,false,'4582497692501,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.05.33_pm.png?v=1738908366,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.05.33_pm.png?v=1738908366,kg,,1087,true,,,false,,,active
ik-カバーメタル-cr-スピン-7-エコ,,,,,,,,,MC-012 メタルワカサギ,,,,,,,,"",0.0,shopify,deny,manual,1450,,false,false,'4582497692532,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.05.53_pm.png?v=1738908379,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.05.53_pm.png?v=1738908379,kg,,1087,,,,,,,
ik-イマカツクランク-ik-50c,IK イマカツクランク IK-50C,"<p>イマカツのIK-50Cは、シャロークランクベイト「IKクランク」シリーズの一つで、特に日本のフィールドでの使用を念頭に設計されています。 全長55mm、重量10gのフローティングルアーで、浅瀬の多様なカバーを効率的に攻略するため、3種類のリップ形状が用意されています。 <span><span class="""" data-state=""closed""></span></span></p>
<p> </p>
<ul>
<li>
<strong>コフィンリップ</strong>：レイダウンやスタンプなどのウッドカバーに強い。</li>
<li>
<strong>ラウンドリップ</strong>：ゴロタやリップラップなどのロックエリアを回避するのに適している。</li>
<li>
<strong>スクエアリップ</strong>：立木や杭などの縦ストラクチャーをかわすのに効果的。</li>
</ul>
<p>これらのリップ形状を使い分けることで、アングラーはストレスなく特定の障害物を攻略できます。 IK-50Cの高浮力と敏感なリップレスポンスにより、「ホバリング」と呼ばれる独特のアクションが可能で、水中でルアーがその場で静止しているかのように見せかけ、バスに強烈なアピールをします。 <span><span class="""" data-state=""closed""></span></span></p>
<div class=""relative inline-flex items-center""></div>
<p> </p>
<p>このような特性により、IK-50Cは浅瀬の多様なカバーを効果的に攻略したいアングラーにとって信頼できる選択肢となっています。</p>",Shak Tackle,,Lure,"category3, category7",true,Colour,Default Title,,,,,,,,,0.0,shopify,deny,manual,1700,,false,false,'4560177643005,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot2025-02-07at4.06.50pm.png?v=1738908421,1,"",false,,,,,,,,,,,,,,,kg,,1275,true,,,false,,,active
ik-new-アベラバ-hd3-5g,IK NEW アベラバ HD3.5g,"<p>イマカツの「NEW アベラバ HD 3.5g」は、スモールラバージグ（スモラバ）として知られ、特にバス釣りにおいて高い効果を発揮します。</p>
<p><strong>主な特徴:</strong></p>
<ul>
<li>
<p><strong>高いスリ抜け性能:</strong> 独自の水平姿勢と適切なモノガード、横倒れしにくいフットボールヘッド形状により、複雑なカバーやストラクチャーをスムーズに通過します。 <span><span class="""" data-state=""closed""></span></span></p>
<p> </p>
</li>
<li>
<p><strong>強化されたフックとガード:</strong> HD専用の太軸TCコートフックとカバーに強い3本モノガードを採用し、パワーフィネスやベイトフィネスでの使用に適しています。 <span><span class="""" data-state=""closed""></span></span></p>
<p> </p>
</li>
<li>
<p><strong>多彩なカラーバリエーション:</strong> さまざまな状況や水質に対応する豊富なカラーラインナップを取り揃えています。</p>
</li>
</ul>
<p><strong>製品仕様:</strong></p>
<ul>
<li>
<p><strong>ウェイト:</strong> 3.5g</p>
</li>
<li>
<p><strong>タイプ:</strong> スモラバ（スモールラバージグ）</p>
</li>
</ul>",Shak Tackle,,Lure,"category3, category7",true,Colour,ABJ-004 アベシュリンプ,,,,,,,,"",0.0,shopify,deny,manual,610,,false,false,'4582497659368,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.08.02_pm.png?v=1738908521,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.07.48_pm.png?v=1738908535,kg,,457,true,,,false,,,active
ik-new-アベラバ-hd3-5g,,,,,,,,,ABJ-016 イマエ GP タイガー,,,,,,,,"",0.0,shopify,deny,manual,610,,false,false,'4582497659405,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.07.48_pm.png?v=1738908535,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.08.02_pm.png?v=1738908521,kg,,457,,,,,,,
ik-new-アベラバ-hd3-5g,,,,,,,,,ABJ-027 シャッド,,,,,,,,,0.0,shopify,deny,manual,610,,false,false,'4582497659412,,,,,,,,,,,,,,,,,,,kg,,457,,,,,,,
ik-new-アベラバ-hd3-5g,,,,,,,,,ABJ-028 カスミゴリ,,,,,,,,,0.0,shopify,deny,manual,610,,false,false,'4582497659429,,,,,,,,,,,,,,,,,,,kg,,457,,,,,,,
ik-new-アベラバ-hd3-5g,,,,,,,,,ABJ-029 ニホンザリガニ,,,,,,,,,0.0,shopify,deny,manual,610,,false,false,'4582497659436,,,,,,,,,,,,,,,,,,,kg,,457,,,,,,,
ik-new-アベラバ-hd2-7g,IK NEW アベラバ HD2.7g,"<p>イマカツの「NEW アベラバHD 2.7g」は、スモラバ（スモールラバージグ）として知られるラバージグで、特にバス釣りにおいて高い効果を発揮します。</p>
<p><strong>主な特徴:</strong></p>
<ul>
<li>
<p><strong>スモラバ設計:</strong> コンパクトなサイズと軽量なウェイト（2.7g）により、繊細なアプローチが可能です。</p>
</li>
<li>
<p><strong>高感度ボトム感知:</strong> ボトムの変化を敏感に捉え、微細なアクションでも反応を引き出します。</p>
</li>
<li>
<p><strong>多彩なカラーバリエーション:</strong> さまざまな状況や水質に対応する豊富なカラーラインナップを取り揃えています。</p>
</li>
</ul>
<p><strong>製品仕様:</strong></p>
<ul>
<li>
<p><strong>ウェイト:</strong> 2.7g</p>
</li>
<li>
<p><strong>タイプ:</strong> スモラバ（スモールラバージグ）</p>
</li>
</ul>",Shak Tackle,,Lure,"category3, category7",true,Colour,ABJ-003 アベテナガ,,,,,,,,"",0.0,shopify,deny,manual,610,,false,false,'4582497659184,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.10.24_pm.png?v=1738908659,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.09.27_pm.png?v=1738908750,kg,,457,true,,,false,,,active
ik-new-アベラバ-hd2-7g,,,,,,,,,ABJ-004 アベシュリンプ,,,,,,,,"",0.0,shopify,deny,manual,610,,false,false,'4582497659191,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.10.01_pm.png?v=1738908675,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.09.35_pm.png?v=1738908728,kg,,457,,,,,,,
ik-new-アベラバ-hd2-7g,,,,,,,,,ABJ-009 イマエワカサギ,,,,,,,,"",0.0,shopify,deny,manual,610,,false,false,'4582497659207,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.09.53_pm.png?v=1738908691,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.09.45_pm.png?v=1738908710,kg,,457,,,,,,,
ik-new-アベラバ-hd2-7g,,,,,,,,,ABJ-011 ライトイマエ GP ブルーフレーク,,,,,,,,"",0.0,shopify,deny,manual,610,,false,false,'4582497659214,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.09.45_pm.png?v=1738908710,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.09.53_pm.png?v=1738908691,kg,,457,,,,,,,
ik-new-アベラバ-hd2-7g,,,,,,,,,ABJ-012 ヌマエビブルーフレーク,,,,,,,,"",0.0,shopify,deny,manual,610,,false,false,'4582497659221,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.09.35_pm.png?v=1738908728,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.10.01_pm.png?v=1738908675,kg,,457,,,,,,,
ik-new-アベラバ-hd2-7g,,,,,,,,,ABJ-016 イマエ GP タイガー,,,,,,,,"",0.0,shopify,deny,manual,610,,false,false,'4582497659238,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.09.27_pm.png?v=1738908750,6,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.10.24_pm.png?v=1738908659,kg,,457,,,,,,,
ik-new-アベラバ-hd2-7g,,,,,,,,,ABJ-027 シャッド,,,,,,,,,0.0,shopify,deny,manual,610,,false,false,'4582497659245,,,,,,,,,,,,,,,,,,,kg,,457,,,,,,,
ik-new-アベラバ-hd2-7g,,,,,,,,,ABJ-028 カスミゴリ,,,,,,,,,0.0,shopify,deny,manual,610,,false,false,'4582497659252,,,,,,,,,,,,,,,,,,,kg,,457,,,,,,,
ik-new-アベラバ-hd2-7g,,,,,,,,,ABJ-029 ニホンザリガニ,,,,,,,,,0.0,shopify,deny,manual,610,,false,false,'4582497659269,,,,,,,,,,,,,,,,,,,kg,,457,,,,,,,
ik-new-アベラバhd2-7g,IK NEW アベラバHD2.7g,"<p>イマカツの「NEW アベラバHD 2.7g」は、スモラバ（スモールラバージグ）として知られるラバージグで、特にバス釣りにおいて高い効果を発揮します。</p>
<p><strong>主な特徴:</strong></p>
<ul>
<li>
<p><strong>スモラバ設計:</strong> コンパクトなサイズと軽量なウェイト（2.7g）により、繊細なアプローチが可能です。</p>
</li>
<li>
<p><strong>高感度ボトム感知:</strong> ボトムの変化を敏感に捉え、微細なアクションでも反応を引き出します。</p>
</li>
<li>
<p><strong>多彩なカラーバリエーション:</strong> さまざまな状況や水質に対応する豊富なカラーラインナップを取り揃えています。</p>
</li>
</ul>
<p><strong>製品仕様:</strong></p>
<ul>
<li>
<p><strong>ウェイト:</strong> 2.7g</p>
</li>
<li>
<p><strong>タイプ:</strong> スモラバ（スモールラバージグ</p>
</li>
</ul>",Shak Tackle,,Lure,"category3, category7",true,Colour,ABJ-001 イマエGP ブルーフレーク,,,,,,,,"",0.0,shopify,deny,manual,610,,false,false,'4582497659177,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-10_at_1.06.04_pm.png?v=1739156777,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-10_at_1.06.04_pm.png?v=1739156777,kg,,457,true,,,false,,,active
ik-モグラスイムジグ-3-8oz,IK モグラスイムジグ 3/8oz,"<p>イマカツの「モグラスイムジグ 3/8oz」は、スイミング専用に設計されたラバージグで、特に5インチクラスのシャッドテールワームやジャバロンとの組み合わせに最適です。</p>
<p><strong>主な特徴:</strong></p>
<ul>
<li>
<p><strong>高いスリ抜け性能:</strong> ブラシガードの取り付け位置、角度、強度を最適化し、あらゆるカバーをスムーズに通過します。</p>
</li>
<li>
<p><strong>PTFEコートフック:</strong> フックにPTFEコートを施すことで、貫通力が向上し、フッキング性能を高めています。</p>
</li>
<li>
<p><strong>多彩なカラーバリエーション:</strong> さまざまな状況や水質に対応する豊富なカラーラインナップを取り揃えています。</p>
</li>
</ul>
<p><strong>製品仕様:</strong></p>
<ul>
<li>
<p><strong>ウェイト:</strong> 3/8oz</p>
</li>
<li>
<p><strong>タイプ:</strong> スイミングラバージグ</p>
</li>
<li>
<p><strong>対応フックサイズ:</strong> #2</p>
</li>
</ul>",Shak Tackle,,Lure,"category3, category7",true,Colour,MS-103 グリーンパンプキン,,,,,,,,"",0.0,shopify,deny,manual,650,,false,false,'4582497690217,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.15.00_pm.png?v=1738908914,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.20_pm.png?v=1738909319,kg,,457,true,,,false,,,active
ik-モグラスイムジグ-3-8oz,,,,,,,,,MS-105 ブラック,,,,,,,,"",0.0,shopify,deny,manual,650,,false,false,'4582497690200,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.55_pm.png?v=1738908929,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.26_pm.png?v=1738909303,kg,,457,,,,,,,
ik-モグラスイムジグ-3-8oz,,,,,,,,,MS-176 ヌマエビブルーフレーク,,,,,,,,"",0.0,shopify,deny,manual,650,,false,false,'4582497690231,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.49_pm.png?v=1738908943,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.31_pm_605ddccc-69b7-4d9d-b264-c1737df35b9c.png?v=1738909289,kg,,457,,,,,,,
ik-モグラスイムジグ-3-8oz,,,,,,,,,MS-197 マディークリスタル,,,,,,,,"",0.0,shopify,deny,manual,650,,false,false,'4582497690293,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.44_pm.png?v=1738908959,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.38_pm.png?v=1738908990,kg,,457,,,,,,,
ik-モグラスイムジグ-3-8oz,,,,,,,,,MS-206 シャッド,,,,,,,,"",0.0,shopify,deny,manual,650,,false,false,'4582497690255,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.38_pm.png?v=1738908990,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.44_pm.png?v=1738908959,kg,,457,,,,,,,
ik-モグラスイムジグ-3-8oz,,,,,,,,,MS-207 カスミゴリ,,,,,,,,"",0.0,shopify,deny,manual,650,,false,false,'4582497690262,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.31_pm_605ddccc-69b7-4d9d-b264-c1737df35b9c.png?v=1738909289,6,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.49_pm.png?v=1738908943,kg,,457,,,,,,,
ik-モグラスイムジグ-3-8oz,,,,,,,,,MS-214 スポーンインパクト,,,,,,,,"",0.0,shopify,deny,manual,650,,false,false,'4582497690309,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.26_pm.png?v=1738909303,7,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.55_pm.png?v=1738908929,kg,,457,,,,,,,
ik-モグラスイムジグ-3-8oz,,,,,,,,,MS-215 ブラックレイブン,,,,,,,,"",0.0,shopify,deny,manual,650,,false,false,'4582497690316,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.14.20_pm.png?v=1738909319,8,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0683/3550/1509/files/Screenshot_2025-02-07_at_4.15.00_pm.png?v=1738908914,kg,,457,,,,,,,
